gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000093100	XXbac-B461K10.4	29.9090986516995	50.7172419739476	27.3239617825745	8.20885561134973	3.47319080211462	3.49368971833875
ENSG00000099889	ARVCF	102.909345819317	129.966173103835	143.354614961449	58.6752291213943	33.6114006156637	40.3594254399638
ENSG00000099899	TRMT2A	48.1809772888769	83.485062888658	36.2389979515781	163.048703937692	80.0171488330866	155.039584514883
ENSG00000099901	RANBP1	52.7177264741863	79.1919263216627	65.1987709323899	580.496096552538	385.376603721605	478.817145446737
ENSG00000099904	ZDHHC8	91.8738686539903	59.9483148581836	77.548022481543	136.06352074895	51.7718060312734	119.031800676415
ENSG00000099910	KLHL22	44.452402978072	88.9991440957709	65.0196857927011	76.8318846977523	39.3711369772284	54.9824812415203
ENSG00000099917	MED15	62.8831475596338	100.236232054833	96.5503501820402	259.512942280577	162.848240107998	192.128707143453
ENSG00000099937	SERPIND1	1.2343508352466	2.48065757709768	0	129.043805237336	87.721960496974	102.066978776446
ENSG00000099940	SNAP29	26.6932134450816	46.4443164010297	54.8041574252524	144.676792872332	132.888874985561	101.594952536978
ENSG00000099942	CRKL	329.497318083712	417.948923116441	361.885890988832	733.217927853658	465.849168781099	603.430457092509
ENSG00000099949	LZTR1	169.604201108941	92.7538548932716	123.821986487027	260.290860967312	219.840233529278	173.472171712965
ENSG00000099953	MMP11	0.663907546871128	0	2.54867258725646	40.8792332220029	20.7933086059884	27.6373109832774
ENSG00000099954	CECR2	121.71161722685	77.26255711223	143.490958542598	94.7809486117089	54.9251118001013	106.165954456776
ENSG00000099956	SMARCB1	64.5785655891408	82.0353869142138	57.1874811715427	143.392936193878	118.161673042867	127.614687990901
ENSG00000099957	P2RX6	13.5102324423873	13.7377626000375	21.7615591762389	26.7305075350674	9.31241260115283	27.6052385298956
ENSG00000099958	DERL3	0.929724244629236	2.89468599002653	4.89546819720602	76.6554302040945	44.7650642086733	62.0131182755929
ENSG00000099960	SLC7A4	19.0143739893538	25.1520498082275	14.9842986279023	0.985130774831181	0	0.993782240566215
ENSG00000099968	BCL2L13	206.387855436501	229.162939754952	262.654422823498	229.429514387463	166.405348473003	198.87996642268
ENSG00000099974	DDTL	1.09100766578895	1.09851424835541	1.10951989433517	5.52201295990415	1.06767488347194	4.46248157127492
ENSG00000099977	DDT	36.026679816946	35.3050079638871	34.8081082014793	115.240196358226	86.994757203269	129.932956263803
ENSG00000099984	GSTT2	0	0	0	0	0	0
ENSG00000099985	OSM	0	0	0	0	0	0.99557190032568
ENSG00000099991	CABIN1	246.482112255271	355.26868405818	364.070246365269	376.211440579615	218.998374199275	324.138604487074
ENSG00000099992	TBC1D10A	13.6128950467788	15.0434941703052	26.3415474329595	48.2019939428239	33.0247192232994	45.8864730910464
ENSG00000099994	SUSD2	8.02203078715661	8.17502141614581	6.69964680113795	11.0508646942943	12.9732492851673	10.7695395588962
ENSG00000099995	SF3A1	194.122797778996	274.494370146177	238.22545714903	301.868089034365	186.812649921992	282.513061370113
ENSG00000099998	GGT5	29.3571569085394	27.851415535048	13.203048252399	6.6726601033104	6.44206504932618	2.41081346373231
ENSG00000099999	RNF215	57.1728809817586	63.0026529069003	31.4305848503735	65.5734149777628	50.8949229205274	32.9807827952852
ENSG00000100003	SEC14L2	85.1515830001507	97.9483523701825	61.4719598351196	62.9394392327798	11.8510132380847	33.1082666993991
ENSG00000100012	SEC14L3	0	0	0	0	0	0
ENSG00000100014	SPECC1L	266.552310383995	366.300684319444	353.099705187162	410.656081680313	230.550526456107	241.178946598541
ENSG00000100023	PPIL2	53.2020457893495	56.2829546068371	54.2971272786193	278.533303766633	197.43284440036	233.462552753292
ENSG00000100024	UPB1	0	1.19996364670561	0.988057881229732	0.974425944488968	3.50244301573805	0.98293388404249
ENSG00000100027	YPEL1	60.7724802728408	91.9313910657894	66.6592832320328	27.6824468619405	19.5044286283238	18.0708839555979
ENSG00000100028	SNRPD3	57.5525052819062	59.9208122619314	97.2478241986513	329.637408555755	223.771684937191	260.92018297923
ENSG00000100029	PES1	55.7230975954279	78.4814575612044	54.9436089551575	231.166122533464	197.464766444516	262.340264860067
ENSG00000100030	MAPK1	608.657801173651	898.652078728079	945.995307875344	870.693178306778	509.354551329982	679.077100298251
ENSG00000100031	GGT1	8.72650441964782	8.6562894051003	19.0330260766408	76.0623742769817	38.6947747190351	56.7594358607951
ENSG00000100033	PRODH	126.435903535334	131.374813068211	128.674829403013	52.3695360153557	25.1996648190012	42.0310420049695
ENSG00000100034	PPM1F	79.6018097440388	107.532173296708	130.04067509343	225.379033032775	145.43101029477	211.412824503588
ENSG00000100036	SLC35E4	17.0046894423956	34.1684871575077	28.0331509549278	20.1439017803013	13.4650022305934	12.7147625261901
ENSG00000100038	TOP3B	42.1597556978212	33.6843727438521	51.9400507444016	197.521418688367	207.057960426889	261.629287457793
ENSG00000100053	CRYBB3	0	0	0	0	0	0
ENSG00000100055	CYTH4	17.9931535378795	14.3150772667324	10.7191137611147	15.0754233969494	30.189318913066	7.31704667759996
ENSG00000100056	DGCR14	31.6582060071121	55.6765363899088	31.1374107140284	91.556118811525	45.9621114508637	75.626854282437
ENSG00000100058	CRYBB2P1	19.6576090818791	23.4303655635559	27.8836215278188	40.0631541891683	23.3324939511857	45.5888851034562
ENSG00000100060	MFNG	3.75783729245097	4.72147212092123	5.7894848560959	75.5285160009523	26.0407461831334	50.0247521201382
ENSG00000100065	CARD10	6.32408026445957	3.46860851585206	3.44241170920219	82.7983230846736	81.2554503204418	57.4474674286171
ENSG00000100068	LRP5L	6.16736336733748	5.91607795950253	4.03201624258447	26.7836677662022	16.3958461543511	22.4609852348641
ENSG00000100075	SLC25A1	29.764949237145	41.9200895479144	33.3613551158724	197.279636169854	117.77251572027	201.93590259561
ENSG00000100077	GRK3	182.477153388838	295.501760331611	260.038595944603	174.546245931137	90.2089574886283	129.354508556813
ENSG00000100078	PLA2G3	0	1.00640202662776	0	11.8141335545722	8.91923809290167	5.9646524732514
ENSG00000100079	LGALS2	0	0	0	2.00140699489961	0.98380058092627	0.98395992271544
ENSG00000100083	GGA1	90.0491553398992	112.727768951363	102.015649660027	304.520014254948	199.194678306075	194.598107393652
ENSG00000100084	HIRA	68.2197813098989	97.7971285978207	50.8427862311387	172.238159221522	125.185366872294	140.359767617564
ENSG00000100092	SH3BP1	36.5407300026567	12.6114557400289	18.0970909310145	59.3123146126315	41.8682833764803	105.583979018589
ENSG00000100095	SEZ6L	427.92351700834	552.83824080427	425.803138743882	11.7789715641907	10.6860323217215	28.8893916547146
ENSG00000100097	LGALS1	71.0869229282752	87.5120096848384	70.6697729021383	707.266101689097	409.98516648363	593.469210787397
ENSG00000100099	HPS4	99.8301594670196	144.768888726865	173.81372950706	259.472017504142	197.18840726501	285.452771003451
ENSG00000100100	PIK3IP1	103.045966636538	158.034296458054	121.82379844355	39.4431312024295	22.9450021474103	27.8766426765133
ENSG00000100101	RP1-37E16.12	0	0	0	0	0	1.23943014646177
ENSG00000100104	SRRD	26.3716214963514	55.312814640801	59.8782067427772	73.8683796134132	103.334748694835	109.243066251436
ENSG00000100105	PATZ1	68.5116732445294	68.7709836651452	55.4294670483952	182.208485103403	109.367432932134	134.735541561278
ENSG00000100106	TRIOBP	33.4654520487483	25.1113867277412	30.9404966562604	181.221211965425	125.396026440717	145.137843393421
ENSG00000100109	TFIP11	43.914548219423	74.6732553476982	52.6284838699182	181.093933475807	91.3740670615965	124.692033395217
ENSG00000100116	GCAT	37.5588401454435	23.5671702701128	28.3719444454655	60.3879687996744	40.7815184895598	52.8750211956067
ENSG00000100121	GGTLC2	0	0	0	0	0	0
ENSG00000100122	CRYBB1	1.0001907097039	0	0.997827198201775	1.98100024436112	1.9782272008417	3.96471169985442
ENSG00000100124	ANKRD54	22.89870614604	46.2103256913377	48.3625983327736	84.2824307678132	43.217409059126	76.3084443610512
ENSG00000100129	EIF3L	361.736160675167	298.091395636747	284.613649072331	1333.23450520258	969.400686612917	1013.92533943851
ENSG00000100138	SNU13	139.510919367607	163.761007952166	153.610887819991	477.928500750869	258.432195232231	296.489395392232
ENSG00000100139	MICALL1	57.9101065579587	53.7521482423504	47.9418723417889	134.372822426429	111.892225610845	106.454515302632
ENSG00000100142	POLR2F	35.1067275090927	55.2736002305066	36.2337504298893	106.971359517643	88.5264645279737	91.0143344438437
ENSG00000100146	SOX10	83.3649067280161	130.654137696217	110.636730614408	116.372594720482	70.8618447631553	89.7654649956161
ENSG00000100147	CCDC134	7.00640202162666	13.0623584984178	13.981822232481	31.667251955125	16.8323316617132	23.8187682989447
ENSG00000100150	DEPDC5	52.38118761568	63.7776002965949	27.3490211893719	76.6965610118919	91.8474643050251	86.0660624936405
ENSG00000100151	PICK1	84.8057302842808	65.0702141945435	55.8399123026133	35.130363676566	42.9716144705757	45.6836127738132
ENSG00000100154	TTC28	76.6369531871551	196.658063359291	55.7322305505111	218.41999031247	149.209178474082	58.3820472900275
ENSG00000100156	SLC16A8	1.54692309828724	1.37882774688818	1.54192932727226	0	1.39229558323479	0
ENSG00000100162	CENPM	0	3.32583997304332	0.897846261832607	63.8163747430774	29.4883183972114	43.7599718400761
ENSG00000100167	SEPT3	772.850746477921	996.367843654217	902.4038286625	48.2666980086688	42.4444383036518	48.8486929047649
ENSG00000100170	SLC5A1	0	0	0	0	1.98378636821505	0
ENSG00000100181	TPTEP1	14.5090405815373	20.7373767309528	13.8037954384963	100.960438146479	97.2171722605347	80.6237916124562
ENSG00000100191	SLC5A4	2.00187097531233	1.00603382343954	0.999067354516064	7.8878850729266	2.97256531896265	2.98117315426507
ENSG00000100196	KDELR3	1.63861934418971	3.36979152995534	1.59435037323425	68.6719103809997	72.9620807819392	62.6101463154008
ENSG00000100197	CYP2D6	0	1.92021815279245	6.15155377642574	3.76101557475934	4.72774062505815	3.7934787416892
ENSG00000100201	DDX17	1524.88322478874	1746.15609365533	1502.38882257418	2822.0347738299	1686.97198799459	2259.53171541831
ENSG00000100206	DMC1	10.6917810268577	1.67876821443283	0	17.0811103473671	4.2066747875844	13.2562205482088
ENSG00000100207	TCF20	225.340588820612	230.51759143073	220.586789080737	464.863996015952	275.177643312237	308.947205476143
ENSG00000100209	HSCB	4.5734611938928	8.8828351148246	9.52970222464461	30.7249179812295	21.2897362888231	16.6864881079595
ENSG00000100211	CBY1	8.48357461036765	17.1788967573844	14.3881468812178	38.7148041734284	16.0865253422413	30.0969053065986
ENSG00000100216	TOMM22	40.4100813979661	72.8672659130951	54.2762727857064	184.822107324222	126.32033182297	136.27187027198
ENSG00000100218	RSPH14	2.68787545554533	4.03376167075343	2.24661365187223	0	0	0
ENSG00000100219	XBP1	61.9570289986197	87.8285188956615	72.4659593979981	1055.55411515336	607.984553408135	782.248668716113
ENSG00000100220	RTCB	102.554361500506	154.261045793975	116.236107477902	321.071194099228	170.817603893094	220.713238036534
ENSG00000100221	JOSD1	122.208021306613	142.982497283052	109.120038756644	209.727880792718	269.695988828508	278.689734390802
ENSG00000100225	FBXO7	152.121989480024	166.218526142797	177.309093139274	430.319798845173	367.896246044853	350.771090085999
ENSG00000100226	GTPBP1	145.662793085841	136.657412894368	168.462956871768	294.099313793905	175.7906328612	207.176579146274
ENSG00000100227	POLDIP3	128.695340445603	152.529503420077	141.240042938843	249.64068771542	163.600910522442	208.751163404982
ENSG00000100228	RAB36	38.6763077850786	23.176672886393	28.5225321411868	13.5817323811246	7.30201161249069	10.9891087691204
ENSG00000100234	TIMP3	188.179183721434	253.782452758227	233.85354126875	771.634839428866	474.908308080454	585.935090966411
ENSG00000100239	PPP6R2	119.908958539875	196.504866546617	186.279350991847	213.138326601038	119.865039237275	170.143864742171
ENSG00000100241	SBF1	699.431008630998	745.810664421858	627.459050675621	432.407542311745	305.245052900507	430.742536595626
ENSG00000100242	SUN2	434.024141177806	451.827079451499	456.406729514209	285.208568813403	203.285083984415	335.136604935311
ENSG00000100243	CYB5R3	105.779040027	171.167432003305	121.412831526516	363.179187214699	282.046571414935	296.882934976344
ENSG00000100246	DNAL4	18.4569924288919	39.0278026203283	31.021331182005	44.110400906668	18.7843081860161	26.2784940916855
ENSG00000100249	C22orf31	0	0	0	0	0	0
ENSG00000100253	MIOX	0	0	0	0.927289377800766	0	1.0541632993826
ENSG00000100258	LMF2	44.5414165931403	64.02800750424	59.8833394668765	173.693843734723	114.372861739108	153.440553226148
ENSG00000100263	RHBDD3	24.9793304580969	35.265125863907	22.7607400587335	63.504480159273	46.6166376087035	55.9455722331139
ENSG00000100266	PACSIN2	105.536210841542	109.492906339002	102.636541740927	222.301610214878	144.635012501845	200.98879652163
ENSG00000100271	TTLL1	21.1126000131713	33.3052130007795	24.0805112700953	9.91721784967129	11.6396004533713	18.9552095852317
ENSG00000100276	RASL10A	9.10921927941199	22.9060377476979	17.2392592332878	0	0	0
ENSG00000100280	AP1B1	215.275015043503	259.658768751833	254.238311268649	341.648020060734	235.14142131264	260.391734450869
ENSG00000100281	HMGXB4	25.1155260714251	46.4757134295076	37.097173889802	123.045952180185	122.259830397815	84.9759422672621
ENSG00000100284	TOM1	88.9878768045961	108.623250821545	91.4609185295463	77.4644363885523	49.9266182574741	63.4111056795103
ENSG00000100285	NEFH	194.184343136777	258.773986768869	242.835682718415	23.6032018827553	22.8012564300411	20.8870307610649
ENSG00000100288	CHKB	36.6577992115111	49.7947094210443	62.940503671731	77.8188557115559	39.7401637570293	59.4718472585949
ENSG00000100290	BIK	0	1.00322479390298	0	2.978668411499	2.96722268199691	3.96341987816609
ENSG00000100292	HMOX1	16.9124075066822	16.857684207352	11.1623905197323	74.4140277138602	47.0471341593833	84.9990523479788
ENSG00000100294	MCAT	15.1448980565494	22.6636814979331	34.3603220508011	33.9834636441373	25.2236718776409	25.0463912441846
ENSG00000100296	THOC5	69.8883982577847	94.9322110888088	61.1122622269561	174.579014456334	112.909512229779	165.347677522448
ENSG00000100297	MCM5	40.8256270163936	27.629538198497	26.8361897648959	669.35327411748	200.048613709914	420.082980046539
ENSG00000100298	APOBEC3H	0	0	0	0	0	0
ENSG00000100299	ARSA	42.3040636221268	41.6117567096061	53.7132900805748	48.3823282502399	39.7349761921389	49.4015060980038
ENSG00000100300	TSPO	12.4283359863031	8.3969165140889	12.0692641893775	142.858395960522	80.824008856555	110.012063485484
ENSG00000100302	RASD2	52.0493189104145	77.5233816737425	56.9596821383757	12.7890317526261	11.8955736140284	14.9176754786975
ENSG00000100304	TTLL12	51.641817758589	104.720843141178	53.9752383160905	253.695981425746	194.477496902732	211.469397353036
ENSG00000100307	CBX7	261.677176540988	371.921699463375	311.536358192021	21.366955727877	20.6824963714491	29.0758763700206
ENSG00000100311	PDGFB	34.1540696573518	38.0748392365988	33.1320767478828	34.4782589000114	21.9443629157662	37.6102726604613
ENSG00000100312	ACR	0	0	0	0	0	0
ENSG00000100314	CABP7	20.0189517347847	26.1754028942431	28.9790518554382	1.96783778544289	0.991268212436671	4.97229567989367
ENSG00000100316	RPL3	650.405518253396	735.327590484892	703.105721475613	3928.53326005048	2309.54618005575	3003.51787912494
ENSG00000100319	ZMAT5	15.9359650470734	13.7922540877497	11.9478025572988	37.3923769737913	23.2329009733174	21.1691076777846
ENSG00000100320	RBFOX2	624.859680142569	711.597733481256	688.730407708058	521.693541675973	329.580248703914	368.907448940487
ENSG00000100321	SYNGR1	574.615151333655	734.759457764638	635.263830170429	68.0683042223322	77.6344700178853	57.2956829518732
ENSG00000100324	TAB1	93.6961786820771	80.3185729550715	69.3533927743443	75.1982436498297	53.7789787809177	84.8837411363925
ENSG00000100325	ASCC2	21.5229264168454	48.3236121857639	40.007335055354	130.893529713548	66.8021884242474	102.076961353446
ENSG00000100330	MTMR3	205.279546163788	262.963419111802	257.629502972545	193.321840497011	107.308408917116	161.628807957951
ENSG00000100335	MIEF1	72.4040144016247	101.898299237713	305.194737956091	248.643076238698	134.442905638728	208.647859912786
ENSG00000100336	APOL4	8.33110046115771	7.52264313747503	5.82197227803477	16.9202328172392	3.30013545318518	2.48302153010225
ENSG00000100341	PNPLA5	3.30074629878421	2.21164222748441	1.69767158100375	0	0.983246140763945	0
ENSG00000100342	APOL1	8.74365220745541	10.4057329188309	4.45433041564857	73.2034029169933	44.8534061862856	77.1666220969476
ENSG00000100344	PNPLA3	6.70442084609917	3.13190488657178	1.61418745708073	31.0795150667238	25.0114376911576	25.8142559905798
ENSG00000100345	MYH9	455.533646272459	485.135051821069	411.054804208494	2545.78648223895	1478.85996997914	2112.47314245715
ENSG00000100346	CACNA1I	88.6087430848582	118.692808838732	114.957481488955	3.01580738854455	1.81007350348955	0
ENSG00000100347	SAMM50	46.4352316458946	41.1920252007502	46.2169673831322	139.46403667282	114.82311568113	102.775836495042
ENSG00000100348	TXN2	36.3981147614131	38.3746633513975	29.4823114424313	61.2683619273876	43.9260693733621	32.8066106737629
ENSG00000100350	FOXRED2	60.7195939581414	98.484557772973	127.494968833725	189.090804290777	93.9421855936133	130.236035077078
ENSG00000100351	GRAP2	0.660781917572368	0	0.659713172043377	80.9070983652356	63.9408324090984	51.036629981812
ENSG00000100353	EIF3D	82.8660444818266	106.544030004306	134.471509676799	695.06385898935	482.079908748284	603.070811271094
ENSG00000100354	TNRC6B	559.515354929001	652.993743683009	525.062049906047	661.497753020947	247.34972497721	390.558076676013
ENSG00000100359	SGSM3	105.79388378033	159.016588667637	148.560470783326	146.182533407733	86.572161495149	153.885029151123
ENSG00000100360	IFT27	51.5148920816467	41.1616107008455	55.1315036447427	111.538846277002	45.7252512933799	54.7790524038234
ENSG00000100362	PVALB	98.9684977289317	124.347913460324	98.1626724309438	23.9988197090525	15.7040425685146	14.722049003253
ENSG00000100364	KIAA0930	309.817497709315	351.60418678074	347.285172092863	223.27741665388	156.274859336473	170.737654353626
ENSG00000100365	NCF4	2.56826188750284	6.80732033026485	1.70982578112946	21.2213760296529	16.4022601743042	15.0521195734412
ENSG00000100368	CSF2RB	0.985089783366956	1.98230675900039	3.93418997044933	43.5274772018671	34.1518907005445	41.1112283900072
ENSG00000100372	SLC25A17	48.3003167276516	37.0775347183637	39.5690337706546	87.335876087214	70.9886055233574	103.855023217122
ENSG00000100373	UPK3A	0	0	0	1.9747990965309	0.985290731942528	0
ENSG00000100376	FAM118A	40.4049572266461	60.1526411260146	37.0541975003779	77.313309266001	59.800403214108	68.1968595019764
ENSG00000100379	KCTD17	32.462065824425	61.0883089124987	60.1702965753607	25.813147580065	21.1464216894445	11.3413215137108
ENSG00000100380	ST13	357.477760463332	500.740772880915	447.407089312259	833.535528978158	637.347738816782	764.106515285043
ENSG00000100385	IL2RB	0.784600242093519	0	0	4.62431956501032	3.10846423214122	11.6700198858094
ENSG00000100387	RBX1	41.0194467366858	60.789595228029	49.2550473284916	111.082436915588	75.591637549402	80.2989710488055
ENSG00000100393	EP300	217.428001710759	470.357744330003	480.459835404177	560.619950338297	342.398117229447	346.083087095
ENSG00000100395	L3MBTL2	88.7046909497164	106.271124540575	88.0659743489784	156.662702559085	93.5475230167586	90.8389131396138
ENSG00000100399	CHADL	34.7682577625591	21.9959391961075	22.4280217057487	2.37661883101174	2.35553385854159	0
ENSG00000100401	RANGAP1	245.510191540835	301.715518559443	240.031655128662	426.202242076844	266.023640133255	341.946113043595
ENSG00000100403	ZC3H7B	404.405196036578	513.184612130622	462.666614670439	430.762021249436	276.857111240233	356.034938178654
ENSG00000100410	PHF5A	47.361958635571	31.1229247387846	14.06694566169	121.043038595336	68.7896711967482	76.3833237381996
ENSG00000100412	ACO2	430.845195207865	537.963362810112	436.818826910241	328.604277643133	212.16770992109	287.891569786761
ENSG00000100413	POLR3H	147.712177433753	101.472594808146	119.343500763973	139.420797289239	73.5285961472571	96.3294702712065
ENSG00000100416	TRMU	57.873765886866	69.6248269524706	66.6873897718161	157.126101025984	96.1999114206272	109.760862570444
ENSG00000100417	PMM1	31.5616779339399	43.5649064060585	47.3057884212253	62.3504458206971	30.3741747871967	27.5549236645549
ENSG00000100418	DESI1	108.189191559979	162.850018783489	136.379202505264	247.653296519209	145.44428601136	116.441451882201
ENSG00000100422	CERK	190.904869099382	240.499537196159	267.264332713263	275.213265857096	179.374553025282	232.887492432563
ENSG00000100425	BRD1	123.557309856988	89.686479168549	82.6545174481128	187.777489736713	92.2614955985174	126.031082172843
ENSG00000100426	ZBED4	29.02776509801	40.2931684616624	44.9752322632262	177.784806147581	139.816474394032	148.264006702821
ENSG00000100427	MLC1	312.802135560755	300.289222534575	278.998484327703	19.5456885980736	8.56140826118285	10.3076611637952
ENSG00000100429	HDAC10	19.8131512810126	23.1546780868443	33.0997258579316	73.1574089734192	33.9672089692395	45.0440229295447
ENSG00000128159	TUBGCP6	210.03775741624	250.911770382033	209.736347735342	278.382128421657	164.712543626232	210.767777083713
ENSG00000128165	ADM2	0	1.00701062727545	0.999353490900964	26.5448939480263	20.8198263507509	30.8366867701162
ENSG00000128185	DGCR6L	49.4915691768193	46.3995922610578	38.3527977253038	98.8898723710528	52.1819855303916	92.1126692873398
ENSG00000128191	DGCR8	64.5181030689206	123.01423722594	54.4458611103018	283.578831614455	161.590532539183	169.475841801495
ENSG00000128203	ASPHD2	56.0530958006985	72.4881191873939	92.9337312784569	18.6926366067007	8.92158765240922	20.8843614900079
ENSG00000128218	VPREB3	0	0	0	0	0	0.995571610313311
ENSG00000128228	SDF2L1	5.00449168852223	14.0423756190363	2.99451618707053	49.7413999583373	31.6510569651056	41.6067781033344
ENSG00000128242	GAL3ST1	20.7818117690023	9.82510270131589	11.2591420010611	2.64116507437989	10.7146416292245	2.65676979983004
ENSG00000128245	YWHAH	997.143083999458	1503.08634199341	1099.0139509339	325.178428005349	213.572583756569	283.186554859254
ENSG00000128250	RFPL1	0	0	0	0	0	0
ENSG00000128253	RFPL2	6.36813851214482	1.18976515228571	8.46762381442994	0	0	0
ENSG00000128254	C22orf24	0	0.821703172574063	1.83982894940506	1.35599360611838	0	0
ENSG00000128262	POM121L9P	1.00127925488481	2.01492870723361	1.99943490531049	0	1.01135066471829	0
ENSG00000128266	GNAZ	225.454655095713	244.545490153227	204.776836151348	36.7064347537991	15.3481295043233	30.7682690006658
ENSG00000128268	MGAT3	244.625766397554	381.635624404352	258.783035844695	31.4523899246167	13.4619382680398	21.226386018188
ENSG00000128271	ADORA2A	8.60961775861974	27.9501132894586	0	18.7252140879643	13.5216100632166	16.7538454357018
ENSG00000128272	ATF4	287.65383506136	349.001207030025	300.646230238431	1310.55144072498	786.699499213819	1027.74486951476
ENSG00000128274	A4GALT	6.31212905084138	4.53158559675347	1.80009446077784	34.2246314792638	23.8524493415795	26.5861086865195
ENSG00000128276	RFPL3	0	0	0	0	0	0
ENSG00000128283	CDC42EP1	57.5599665033337	108.561883341094	62.8545072046372	130.358587438993	70.2810507588912	117.981415856811
ENSG00000128284	APOL3	4.77407277498263	1.52369199797985	12.0243695467881	46.2183873634005	20.9712071369676	21.294070341456
ENSG00000128285	MCHR1	10.2691374501642	19.6481312844397	14.5230102611664	0	2.542221334137	2.17193127588152
ENSG00000128294	TPST2	37.886190795102	28.6382769229163	47.5684493753612	84.5319188222938	32.4603366540722	81.9844264372153
ENSG00000128298	BAIAP2L2	0	10.6809746890235	1.68818311269615	12.8882755259789	4.01413628251064	5.03758804128082
ENSG00000128309	MPST	29.5549119473199	32.4580910330171	30.2465548251937	129.939640806314	76.1403943905588	120.250794461746
ENSG00000128310	GALR3	0	0	1.00008458533171	0	0.991408513112266	0
ENSG00000128311	TST	17.7401732035643	18.243786588296	17.6974070126966	90.2846761025974	59.6788707671941	47.1491749274581
ENSG00000128313	APOL5	0	0	0	0	0	0
ENSG00000128322	IGLL1	0	0	0	0	0	1.99114317986883
ENSG00000128335	APOL2	99.2992736711602	157.000766893122	112.187969928941	124.980938511156	94.8350637905465	102.55366032198
ENSG00000128340	RAC2	6.84415998860399	7.85599313532154	4.87854331511771	103.917590752604	76.1843727705158	90.0791690130909
ENSG00000128342	LIF	1.94168659737326	2.92997961523788	2.9078340784999	175.832372079726	91.3487018821443	102.26333949651
ENSG00000128346	C22orf23	4.00310607534398	1.00520379847214	0	3.95131618182539	1.9806270127778	3.9714991745887
ENSG00000128383	APOBEC3A	0	0	0	0	0	0
ENSG00000128394	APOBEC3F	2.38256898006233	4.26823417771854	0	2.32414468242189	14.6839850804862	7.29268298677939
ENSG00000128408	RIBC2	0	2.41025557817388	0.798275240336338	15.1241739713455	6.33232432517969	5.85429937476189
ENSG00000130487	KLHDC7B	0	0	0.998948567490418	2.95176341941876	6.93638857970841	0.994056139278254
