ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000273203	2855	7	7	0	0	2.45183887915937	20.5620455980692	7	7	0	0	2.45183887915937	20.5620455980692
ENSG00000273442	756	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000177663	9036	58	57	0.0172413793103448	1	6.41876936697654	53.8302208718187	58	57	0.0172413793103448	1	6.41876936697654	53.8302208718187
ENSG00000235328	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183307	5069	26	25	0.0384615384615385	1	5.12921680804893	43.0155467334971	26	25	0.0384615384615385	1	5.12921680804893	43.0155467334971
ENSG00000235478	1354	2	2	0	0	1.47710487444609	12.3875585951651	2	2	0	0	1.47710487444609	12.3875585951651
ENSG00000069998	4936	31	31	0	0	6.28038897893031	52.6697107448806	29	29	0	0	5.87520259319287	49.2716648903722
ENSG00000185837	631	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093072	5800	28	28	0	0	4.82758620689655	40.4859587465431	28	28	0	0	4.82758620689655	40.4859587465431
ENSG00000236325	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000203416	333	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241832	1915	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231004	199	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239547	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099954	10759	116	116	0	0	10.7816711590296	90.4191608509628	112	112	0	0	10.4098893949252	87.3012587526537
ENSG00000229492	1132	1	1	0	0	0.88339222614841	7.40846039657844	1	1	0	0	0.88339222614841	7.40846039657844
ENSG00000232305	388	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228045	354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182902	4741	104	103	0.00961538461538462	1	21.9363003585741	183.966088497867	104	103	0.00961538461538462	1	21.9363003585741	183.966088497867
ENSG00000236754	1960	2	2	0	0	1.02040816326531	8.55752772339469	2	2	0	0	1.02040816326531	8.55752772339469
ENSG00000131100	3212	398	386	0.0301507537688442	12	123.910336239103	1039.15881482966	394	382	0.0304568527918782	12	122.66500622665	1028.71500764544
ENSG00000099968	7662	215	215	0	0	28.0605586008875	235.326427997815	207	207	0	0	27.0164447924824	226.570095793245
ENSG00000015475	4446	41	41	0	0	9.22177237966712	77.33726134188	41	41	0	0	9.22177237966712	77.33726134188
ENSG00000264757	80	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000269220	2160	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000243156	22354	341	338	0.00879765395894428	3	15.2545405743938	127.930330795564	337	334	0.00890207715133531	3	15.0756016820256	126.429681753974
ENSG00000093100	4328	6	6	0	0	1.38632162661738	11.6262160382534	6	6	0	0	1.38632162661738	11.6262160382534
ENSG00000207780	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235445	361	2	1	0.5	1	5.54016620498615	46.4619233735557	2	1	0.5	1	5.54016620498615	46.4619233735557
ENSG00000234913	2493	2	2	0	0	0.802246289610911	6.72793996704917	2	2	0	0	0.802246289610911	6.72793996704917
ENSG00000237446	351	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235295	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225335	2235	2	2	0	0	0.894854586129754	7.504588070628	2	2	0	0	0.894854586129754	7.504588070628
ENSG00000215193	20045	149	147	0.0134228187919463	2	7.43327513095535	62.3382488485953	149	147	0.0134228187919463	2	7.43327513095535	62.3382488485953
ENSG00000236890	210	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235617	277	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225225	531	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183785	3641	17	17	0	0	4.66904696511947	39.1563888689249	17	17	0	0	4.66904696511947	39.1563888689249
ENSG00000280007	20396	1	1	0	0	0.0490292214159639	0.411177543093096	1	1	0	0	0.0490292214159639	0.411177543093096
ENSG00000184979	2129	6	6	0	0	2.81822451855331	23.6346937593052	3	3	0	0	1.40911225927666	11.8173468796526
ENSG00000187979	1859	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276160	998	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274044	4606	1	1	0	0	0.217108119843682	1.82075057944568	0	0	NA	0	0	0
ENSG00000276874	375	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275060	3800	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277017	1079	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277870	1942	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278044	358	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274252	968	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275319	316	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277690	470	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278558	2067	9	9	0	0	4.35413642960813	36.515430343658	2	2	0	0	0.967585873246251	8.11454007636845
ENSG00000274602	4812	61	61	0	0	12.6766417290108	106.311098774841	17	17	0	0	3.53283458021613	29.6276832651196
ENSG00000274625	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222630	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275793	6105	1	1	0	0	0.163800163800164	1.37368995396016	1	1	0	0	0.163800163800164	1.37368995396016
ENSG00000275362	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278110	758	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273907	834	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273643	3595	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278008	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182824	2990	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000197421	2744	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239989	391	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234764	745	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161103	7689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215544	544	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276095	535	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279987	1181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183628	5262	83	83	0	0	15.773470163436	132.282270053387	71	71	0	0	13.4929684530597	113.157122575789
ENSG00000100033	8776	120	120	0	0	13.6736554238833	114.672431662627	118	118	0	0	13.4457611668186	112.76122446825
ENSG00000279560	228	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280418	7579	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237517	5676	139	139	0	0	24.4890768146582	205.374634686544	139	139	0	0	24.4890768146582	205.374634686544
ENSG00000283406	1299	6	6	0	0	4.6189376443418	38.7361532052046	6	6	0	0	4.6189376443418	38.7361532052046
ENSG00000283583	176	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271275	458	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283366	768	16	15	0.0625	1	20.8333333333333	174.716191019308	16	15	0.0625	1	20.8333333333333	174.716191019308
ENSG00000273032	2415	47	46	0.0212765957446809	1	19.4616977225673	163.213137449093	47	46	0.0212765957446809	1	19.4616977225673	163.213137449093
ENSG00000270393	874	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273164	495	11	11	0	0	22.2222222222222	186.363937087262	8	8	0	0	16.1616161616162	135.537408790736
ENSG00000241527	905	2	2	0	0	2.20994475138122	18.533430207573	2	2	0	0	2.20994475138122	18.533430207573
ENSG00000070413	5605	303	299	0.0132013201320132	4	54.0588760035682	453.358123494169	303	299	0.0132013201320132	4	54.0588760035682	453.358123494169
ENSG00000206739	112	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273311	2214	4	4	0	0	1.806684733514	15.1515396005904	4	4	0	0	1.806684733514	15.1515396005904
ENSG00000237347	403	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281530	803	2	2	0	0	2.4906600249066	20.8876143684354	2	2	0	0	2.4906600249066	20.8876143684354
ENSG00000223461	582	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272682	1514	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231086	768	2	2	0	0	2.60416666666667	21.8395238774135	2	2	0	0	2.60416666666667	21.8395238774135
ENSG00000100056	6003	51	51	0	0	8.49575212393803	71.2485816450552	51	51	0	0	8.49575212393803	71.2485816450552
ENSG00000206203	1816	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000063515	1033	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000260924	1445	3	3	0	0	2.07612456747405	17.4111636725124	3	3	0	0	2.07612456747405	17.4111636725124
ENSG00000100075	2096	32	32	0	0	15.2671755725191	128.036292655371	32	32	0	0	15.2671755725191	128.036292655371
ENSG00000070371	10049	34	34	0	0	3.38342123594388	28.3746466059818	32	32	0	0	3.18439645735894	26.7055497468064
ENSG00000230194	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000251940	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233471	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100084	4299	20	18	0.1	2	4.65224470807164	39.0154788040325	20	18	0.1	2	4.65224470807164	39.0154788040325
ENSG00000242259	6943	64	63	0.015625	1	9.21791732680398	77.3049314145636	64	63	0.015625	1	9.21791732680398	77.3049314145636
ENSG00000244296	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000185608	1965	28	28	0	0	14.2493638676845	119.50053981168	28	28	0	0	14.2493638676845	119.50053981168
ENSG00000185065	2097	3	3	0	0	1.43061516452074	11.9976783532572	3	3	0	0	1.43061516452074	11.9976783532572
ENSG00000070010	8736	43	42	0.0232558139534884	1	4.92216117216117	41.2791000759904	43	42	0.0232558139534884	1	4.92216117216117	41.2791000759904
ENSG00000273300	427	1	1	0	0	2.34192037470726	19.6402275618894	1	1	0	0	2.34192037470726	19.6402275618894
ENSG00000273212	460	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093009	2846	1	1	0	0	0.351370344342937	2.94672423363556	1	1	0	0	0.351370344342937	2.94672423363556
ENSG00000184113	3429	60	60	0	0	17.4978127734033	146.743257549025	60	60	0	0	17.4978127734033	146.743257549025
ENSG00000281548	1637	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230485	953	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225007	287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184702	5914	484	478	0.012396694214876	6	81.8397024010822	686.338611728199	482	476	0.012448132780083	6	81.501521812648	683.50250176238
ENSG00000203618	1553	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184058	3496	1	1	0	0	0.28604118993135	2.39884930461293	1	1	0	0	0.28604118993135	2.39884930461293
ENSG00000185838	6988	14	14	0	0	2.0034344590727	16.8015570070085	14	14	0	0	2.0034344590727	16.8015570070085
ENSG00000235776	801	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215012	6803	83	83	0	0	12.200499779509	102.317992800371	83	83	0	0	12.200499779509	102.317992800371
ENSG00000184470	8373	60	60	0	0	7.16589036187746	60.0958593258817	56	56	0	0	6.6881643377523	56.0894687041563
ENSG00000232926	682	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093010	5270	88	88	0	0	16.6982922201139	140.038176634831	88	88	0	0	16.6982922201139	140.038176634831
ENSG00000099889	5621	144	141	0.0208333333333333	3	25.6182173990393	214.844033503907	144	141	0.0208333333333333	3	25.6182173990393	214.844033503907
ENSG00000183597	6157	57	56	0.0175438596491228	1	9.25775540035732	77.6390285250653	57	56	0.0175438596491228	1	9.25775540035732	77.6390285250653
ENSG00000208023	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236540	2267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000268292	583	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277950	250	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000128191	7315	81	81	0	0	11.0731373889269	92.8635065868859	81	81	0	0	11.0731373889269	92.8635065868859
ENSG00000243762	526	3	3	0	0	5.70342205323194	47.8310484919779	3	3	0	0	5.70342205323194	47.8310484919779
ENSG00000099899	3963	54	54	0	0	13.6260408781226	114.273118123151	54	54	0	0	13.6260408781226	114.273118123151
ENSG00000278278	66	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099901	4622	51	50	0.0196078431372549	1	11.0341843357854	92.5368315913601	51	50	0.0196078431372549	1	11.0341843357854	92.5368315913601
ENSG00000264346	125	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099904	5542	93	91	0.021505376344086	2	16.7809455070372	140.731338273221	93	91	0.021505376344086	2	16.7809455070372	140.731338273221
ENSG00000234409	1598	1	1	0	0	0.625782227784731	5.24804578781402	1	1	0	0	0.625782227784731	5.24804578781402
ENSG00000249923	2228	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236499	2128	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000040608	3339	73	73	0	0	21.8628331835879	183.349965058897	71	71	0	0	21.2638514525307	178.326678344954
ENSG00000221039	78	1	1	0	0	12.8205128205128	107.517656011882	1	1	0	0	12.8205128205128	107.517656011882
ENSG00000161132	1240	1	1	0	0	0.806451612903226	6.7632073942958	0	0	NA	0	0	0
ENSG00000128185	1154	59	58	0.0169491525423729	1	51.1265164644714	428.766250404403	47	46	0.0212765957446809	1	40.7279029462738	341.559555406897
ENSG00000273343	631	1	1	0	0	1.58478605388273	13.2906135799157	1	1	0	0	1.58478605388273	13.2906135799157
ENSG00000273139	465	3	3	0	0	6.45161290322581	54.1056591543664	3	3	0	0	6.45161290322581	54.1056591543664
ENSG00000188280	2256	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235578	446	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161133	1592	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000185252	6251	37	36	0.027027027027027	1	5.91905295152776	49.6394105343611	37	36	0.027027027027027	1	5.91905295152776	49.6394105343611
ENSG00000207343	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244486	3341	8	8	0	0	2.39449266686621	20.0811186325694	8	8	0	0	2.39449266686621	20.0811186325694
ENSG00000277971	644	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099910	4646	63	63	0	0	13.5600516573396	113.719707628581	63	63	0	0	13.5600516573396	113.719707628581
ENSG00000215493	1703	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255156	109	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201916	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000242876	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236670	1291	5	4	0.2	1	3.87296669248644	32.4801594458823	5	4	0.2	1	3.87296669248644	32.4801594458823
ENSG00000099917	10374	98	98	0	0	9.44669365721997	79.2235360087551	96	96	0	0	9.2539039907461	77.6067291514336
ENSG00000236003	652	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250261	1123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223553	3971	2	2	0	0	0.503651473180559	4.22381121577779	2	2	0	0	0.503651473180559	4.22381121577779
ENSG00000276427	133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238125	2021	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229107	909	1	1	0	0	1.1001100110011	9.22593747956743	0	0	NA	0	0	0
ENSG00000217261	1891	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235062	253	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226287	2707	7	7	0	0	2.58588843738456	21.6862357526736	3	3	0	0	1.10823790173624	9.29410103686014
ENSG00000241973	11407	1186	1169	0.0143338954468803	17	103.971245726308	871.942081383991	1094	1077	0.0155393053016453	17	95.9060226176909	804.30407844358
ENSG00000099937	2553	1	1	0	0	0.391696043869957	3.28491075946996	1	1	0	0	0.391696043869957	3.28491075946996
ENSG00000099940	4953	43	40	0.0697674418604651	3	8.68160710680396	72.8072316300933	43	40	0.0697674418604651	3	8.68160710680396	72.8072316300933
ENSG00000272600	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099942	5325	340	334	0.0176470588235294	6	63.849765258216	535.468213602838	338	332	0.0177514792899408	6	63.4741784037559	532.318400581644
ENSG00000237476	684	5	5	0	0	7.30994152046784	61.3039266734415	5	5	0	0	7.30994152046784	61.3039266734415
ENSG00000183773	5401	87	85	0.0229885057471264	2	16.1081281244214	135.088837936795	82	80	0.024390243902439	2	15.1823736345121	127.325111618589
ENSG00000099949	7556	123	123	0	0	16.278454208576	136.517256720222	119	119	0	0	15.7490735839068	132.077671135824
ENSG00000272829	395	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184436	2879	35	35	0	0	12.1569989579715	101.953178503799	35	35	0	0	12.1569989579715	101.953178503799
ENSG00000230513	2975	5	5	0	0	1.68067226890756	14.0947515444148	5	5	0	0	1.68067226890756	14.0947515444148
ENSG00000161149	2405	7	7	0	0	2.91060291060291	24.4094137972921	6	6	0	0	2.49480249480249	20.9223546833933
ENSG00000099957	4730	20	19	0.05	1	4.22832980972516	35.4603685789717	20	19	0.05	1	4.22832980972516	35.4603685789717
ENSG00000099960	2447	20	20	0	0	8.1732733959951	68.54415340357	20	20	0	0	8.1732733959951	68.54415340357
ENSG00000226872	563	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000207575	97	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206145	551	5	5	0	0	9.07441016333938	76.1014262153067	5	5	0	0	9.07441016333938	76.1014262153067
ENSG00000187905	5542	1	1	0	0	0.180440274269217	1.51324019648625	0	0	NA	0	0	0
ENSG00000249680	1325	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169668	5447	6	6	0	0	1.1015237745548	9.23779383395645	0	0	NA	0	0	0
ENSG00000197210	4833	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239511	2404	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224688	748	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215498	7126	2	2	0	0	0.280662363177098	2.35374043472545	0	0	NA	0	0	0
ENSG00000234503	774	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000133475	2367	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283145	379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226885	743	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229266	1281	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169662	632	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206142	6336	1	1	0	0	0.157828282828283	1.32360750772203	0	0	NA	0	0	0
ENSG00000237407	775	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232771	3664	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279920	350	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226534	689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273846	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274600	6105	2	2	0	0	0.327600327600328	2.74737990792033	0	0	NA	0	0	0
ENSG00000200057	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252020	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275840	318	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169635	7219	30	30	0	0	4.15570023548968	34.8512695758144	29	29	0	0	4.01717689430669	33.6895605899539
ENSG00000276800	317	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206140	4299	7	7	0	0	1.62828564782508	13.6554175814114	1	1	0	0	0.232612235403582	1.95077394020163
ENSG00000183506	7474	122	122	0	0	16.3232539470163	136.892964223852	25	25	0	0	3.34492908750334	28.0518369311172
ENSG00000252143	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222352	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183246	6105	2	2	0	0	0.327600327600328	2.74737990792033	0	0	NA	0	0	0
ENSG00000185651	3838	209	206	0.0143540669856459	3	54.4554455445545	456.683905238588	204	201	0.0147058823529412	3	53.1526836894216	445.758452960153
ENSG00000275293	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161179	1754	17	17	0	0	9.6921322690992	81.2818767797922	17	17	0	0	9.6921322690992	81.2818767797922
