ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000237438	4453	31	31	0	0	6.96159892207501	53.3325079066819	31	31	0	0	6.96159892207501	53.3325079066819
ENSG00000273203	2855	4	4	0	0	1.40105078809107	10.7333894224487	4	4	0	0	1.40105078809107	10.7333894224487
ENSG00000273442	756	2	2	0	0	2.64550264550265	20.2670812176527	2	2	0	0	2.64550264550265	20.2670812176527
ENSG00000177663	9036	59	59	0	0	6.5294378043382	50.0217402961588	57	57	0	0	6.30810092961487	48.3260880827297
ENSG00000235328	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183307	5069	31	31	0	0	6.11560465575064	46.851382463692	31	31	0	0	6.11560465575064	46.851382463692
ENSG00000235478	1354	1	1	0	0	0.738552437223043	5.65801824244662	1	1	0	0	0.738552437223043	5.65801824244662
ENSG00000069998	4936	34	33	0.0294117647058824	1	6.88816855753647	52.7699610634669	32	31	0.03125	1	6.48298217179903	49.6658457067924
ENSG00000185837	631	2	2	0	0	3.16957210776545	24.2819546759833	2	2	0	0	3.16957210776545	24.2819546759833
ENSG00000093072	5800	29	28	0.0344827586206897	1	5	38.3047835013637	29	28	0.0344827586206897	1	5	38.3047835013637
ENSG00000236325	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000203416	333	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241832	1915	1	1	0	0	0.522193211488251	4.00049958238785	1	1	0	0	0.522193211488251	4.00049958238785
ENSG00000231004	199	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239547	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099954	10759	119	119	0	0	11.060507482108	84.734068903472	119	119	0	0	11.060507482108	84.734068903472
ENSG00000229492	1132	1	1	0	0	0.88339222614841	6.7676295938805	1	1	0	0	0.88339222614841	6.7676295938805
ENSG00000232305	388	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228045	354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182902	4741	82	81	0.0121951219512195	1	17.2959291288758	132.503364147303	80	79	0.0125	1	16.8740771989032	129.271574777857
ENSG00000236754	1960	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000131100	3212	409	399	0.0244498777506112	10	127.33499377335	975.507873727132	393	383	0.0254452926208651	10	122.353673723537	937.346196515312
ENSG00000099968	7662	261	261	0	0	34.0642129992169	260.964460815868	259	259	0	0	33.8031845471156	258.964733146781
ENSG00000015475	4446	50	49	0.02	1	11.2460638776428	86.1556084151229	50	49	0.02	1	11.2460638776428	86.1556084151229
ENSG00000264757	80	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000269220	2160	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000243156	22354	430	426	0.00930232558139535	4	19.2359309295875	147.365633941007	428	424	0.00934579439252336	4	19.1464614834034	146.680212387793
ENSG00000093100	4328	9	9	0	0	2.07948243992606	15.9308249312511	9	9	0	0	2.07948243992606	15.9308249312511
ENSG00000207780	94	6	6	0	0	63.8297872340426	488.997236187621	6	6	0	0	63.8297872340426	488.997236187621
ENSG00000235445	361	2	2	0	0	5.54016620498615	42.4429734087132	2	2	0	0	5.54016620498615	42.4429734087132
ENSG00000234913	2493	4	4	0	0	1.60449257922182	12.2919481753273	4	4	0	0	1.60449257922182	12.2919481753273
ENSG00000237446	351	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235295	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225335	2235	4	4	0	0	1.78970917225951	13.710884474761	4	4	0	0	1.78970917225951	13.710884474761
ENSG00000215193	20045	143	140	0.020979020979021	3	7.13394861561487	54.6528714461961	143	140	0.020979020979021	3	7.13394861561487	54.6528714461961
ENSG00000236890	210	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235617	277	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225225	531	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183785	3641	19	19	0	0	5.2183466080747	39.9775274114754	19	19	0	0	5.2183466080747	39.9775274114754
ENSG00000280007	20396	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184979	2129	5	5	0	0	2.34852043212776	17.9919133402366	2	2	0	0	0.939408172851104	7.19676533609463
ENSG00000187979	1859	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276160	998	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274044	4606	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276874	375	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275060	3800	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277017	1079	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277870	1942	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278044	358	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274252	968	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275319	316	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277690	470	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278558	2067	7	7	0	0	3.38655055636188	25.9442171755729	3	3	0	0	1.45137880986938	11.1189502181027
ENSG00000274602	4812	71	71	0	0	14.7547797173732	113.035728536859	16	16	0	0	3.32502078137988	25.4728402336583
ENSG00000274625	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222630	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275793	6105	6	6	0	0	0.982800982800983	7.52919577422381	0	0	NA	0	0	0
ENSG00000275362	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278110	758	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273907	834	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273643	3595	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278008	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182824	2990	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000197421	2744	2	2	0	0	0.728862973760933	5.58378768241453	0	0	NA	0	0	0
ENSG00000239989	391	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234764	745	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161103	7689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215544	544	2	2	0	0	3.67647058823529	28.1652819862968	1	1	0	0	1.83823529411765	14.0826409931484
ENSG00000276095	535	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279987	1181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183628	5262	87	87	0	0	16.5336374002281	126.663480221157	77	77	0	0	14.6332193082478	112.104459506081
ENSG00000100033	8776	148	147	0.00675675675675676	1	16.8641750227894	129.195714635411	141	140	0.00709219858156028	1	16.0665451230629	123.085106510763
ENSG00000279560	228	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280418	7579	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237517	5676	140	140	0	0	24.6652572233968	188.959467589532	140	140	0	0	24.6652572233968	188.959467589532
ENSG00000283406	1299	11	11	0	0	8.46805234795997	64.8733823733642	11	11	0	0	8.46805234795997	64.8733823733642
ENSG00000283583	176	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271275	458	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283366	768	15	15	0	0	19.53125	149.628060552202	15	15	0	0	19.53125	149.628060552202
ENSG00000273032	2415	46	46	0	0	19.047619047619	145.9229847671	46	46	0	0	19.047619047619	145.9229847671
ENSG00000270393	874	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273164	495	9	9	0	0	18.1818181818182	139.290121823141	9	9	0	0	18.1818181818182	139.290121823141
ENSG00000241527	905	1	1	0	0	1.10497237569061	8.46514552516324	1	1	0	0	1.10497237569061	8.46514552516324
ENSG00000070413	5605	307	305	0.00651465798045603	2	54.7725245316681	419.609938801736	307	305	0.00651465798045603	2	54.7725245316681	419.609938801736
ENSG00000206739	112	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273311	2214	12	12	0	0	5.420054200542	41.5228005434836	12	12	0	0	5.420054200542	41.5228005434836
ENSG00000237347	403	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281530	803	7	7	0	0	8.7173100871731	66.7829351206838	7	7	0	0	8.7173100871731	66.7829351206838
ENSG00000223461	582	1	1	0	0	1.71821305841924	13.163155842393	1	1	0	0	1.71821305841924	13.163155842393
ENSG00000272682	1514	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231086	768	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100056	6003	45	45	0	0	7.49625187406297	57.4284610215347	43	43	0	0	7.16308512410461	54.8760849761332
ENSG00000206203	1816	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000063515	1033	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000260924	1445	3	3	0	0	2.07612456747405	15.9051004157911	3	3	0	0	2.07612456747405	15.9051004157911
ENSG00000100075	2096	38	38	0	0	18.1297709923664	138.89139055838	38	38	0	0	18.1297709923664	138.89139055838
ENSG00000070371	10049	35	34	0.0285714285714286	1	3.48293362523634	26.6826036928595	35	34	0.0285714285714286	1	3.48293362523634	26.6826036928595
ENSG00000230194	297	1	1	0	0	3.36700336700337	25.7944670042853	1	1	0	0	3.36700336700337	25.7944670042853
ENSG00000251940	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233471	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100084	4299	10	10	0	0	2.32612235403582	17.8203226338049	10	10	0	0	2.32612235403582	17.8203226338049
ENSG00000242259	6943	77	77	0	0	11.090306783811	84.9623600635173	75	75	0	0	10.8022468673484	82.7555455164129
ENSG00000244296	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000185608	1965	29	29	0	0	14.7582697201018	113.062465296646	29	29	0	0	14.7582697201018	113.062465296646
ENSG00000185065	2097	1	1	0	0	0.476871721506915	3.65329361004899	1	1	0	0	0.476871721506915	3.65329361004899
ENSG00000070010	8736	58	58	0	0	6.63919413919414	50.8625788250708	56	56	0	0	6.41025641025641	49.1086967966201
ENSG00000273300	427	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273212	460	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093009	2846	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184113	3429	57	54	0.0526315789473684	3	16.6229221347332	127.347486706196	57	54	0.0526315789473684	3	16.6229221347332	127.347486706196
ENSG00000281548	1637	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230485	953	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225007	287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184702	5914	555	545	0.018018018018018	10	93.8451132904971	718.943349450687	547	537	0.0182815356489945	10	92.4923909367602	708.580202071218
ENSG00000203618	1553	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184058	3496	2	2	0	0	0.5720823798627	4.38269834111712	2	2	0	0	0.5720823798627	4.38269834111712
ENSG00000185838	6988	7	7	0	0	1.00171722953635	7.67411232139512	7	7	0	0	1.00171722953635	7.67411232139512
ENSG00000235776	801	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215012	6803	95	94	0.0105263157894737	1	13.9644274584742	106.98087410347	95	94	0.0105263157894737	1	13.9644274584742	106.98087410347
ENSG00000184470	8373	46	46	0	0	5.49384927743939	42.0881414322878	42	42	0	0	5.01612325331422	38.4283030468714
ENSG00000232926	682	1	1	0	0	1.46627565982405	11.2330743405759	1	1	0	0	1.46627565982405	11.2330743405759
ENSG00000093010	5270	88	86	0.0227272727272727	2	16.6982922201139	127.924893666793	88	86	0.0227272727272727	2	16.6982922201139	127.924893666793
ENSG00000099889	5621	141	141	0	0	25.0845045365593	192.171303102376	139	139	0	0	24.7286959615727	189.445469015817
ENSG00000183597	6157	69	69	0	0	11.2067565372746	85.8544765825594	69	69	0	0	11.2067565372746	85.8544765825594
ENSG00000208023	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236540	2267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000268292	583	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277950	250	1	1	0	0	4	30.6438268010909	1	1	0	0	4	30.6438268010909
ENSG00000128191	7315	70	70	0	0	9.56937799043062	73.3105904332319	70	70	0	0	9.56937799043062	73.3105904332319
ENSG00000243762	526	2	2	0	0	3.80228136882129	29.1291129287937	2	2	0	0	3.80228136882129	29.1291129287937
ENSG00000099899	3963	47	47	0	0	11.8597022457734	90.8566653829973	47	47	0	0	11.8597022457734	90.8566653829973
ENSG00000278278	66	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099901	4622	70	69	0.0142857142857143	1	15.1449588922544	116.024874300972	70	69	0.0142857142857143	1	15.1449588922544	116.024874300972
ENSG00000264346	125	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099904	5542	91	91	0	0	16.4200649584987	125.793406662724	91	91	0	0	16.4200649584987	125.793406662724
ENSG00000234409	1598	2	2	0	0	1.25156445556946	9.58818110171806	2	2	0	0	1.25156445556946	9.58818110171806
ENSG00000249923	2228	3	3	0	0	1.34649910233393	10.3154713199363	3	3	0	0	1.34649910233393	10.3154713199363
ENSG00000236499	2128	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000040608	3339	84	83	0.0119047619047619	1	25.1572327044025	192.728470447113	84	83	0.0119047619047619	1	25.1572327044025	192.728470447113
ENSG00000221039	78	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161132	1240	1	1	0	0	0.806451612903226	6.17819088731672	0	0	NA	0	0	0
ENSG00000128185	1154	45	45	0	0	38.9948006932409	298.737479646684	37	37	0	0	32.0623916811092	245.628594376162
ENSG00000273343	631	4	4	0	0	6.3391442155309	48.5639093519666	3	3	0	0	4.75435816164818	36.4229320139749
ENSG00000273139	465	3	3	0	0	6.45161290322581	49.4255270985337	3	3	0	0	6.45161290322581	49.4255270985337
ENSG00000188280	2256	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235578	446	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161133	1592	2	2	0	0	1.25628140703518	9.62431746265418	0	0	NA	0	0	0
ENSG00000185252	6251	42	41	0.0238095238095238	1	6.71892497200448	51.4733932829075	42	41	0.0238095238095238	1	6.71892497200448	51.4733932829075
ENSG00000207343	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244486	3341	2	2	0	0	0.598623166716552	4.58602615999565	2	2	0	0	0.598623166716552	4.58602615999565
ENSG00000277971	644	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099910	4646	84	84	0	0	18.0800688764529	138.510624800454	80	80	0	0	17.2191132156694	131.914880762337
ENSG00000215493	1703	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255156	109	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201916	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000242876	279	3	2	0.333333333333333	1	10.752688172043	82.3758784975562	3	2	0.333333333333333	1	10.752688172043	82.3758784975562
ENSG00000236670	1291	2	2	0	0	1.54918667699458	11.8682520530949	2	2	0	0	1.54918667699458	11.8682520530949
ENSG00000099917	10374	91	90	0.010989010989011	1	8.7719298245614	67.2013745637959	91	90	0.010989010989011	1	8.7719298245614	67.2013745637959
ENSG00000236003	652	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250261	1123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223553	3971	2	2	0	0	0.503651473180559	3.85845212806483	2	2	0	0	0.503651473180559	3.85845212806483
ENSG00000276427	133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238125	2021	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229107	909	3	3	0	0	3.3003300330033	25.283685479448	3	3	0	0	3.3003300330033	25.283685479448
ENSG00000217261	1891	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235062	253	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226287	2707	6	6	0	0	2.21647580347248	16.9803251576049	4	4	0	0	1.47765053564832	11.3202167717366
ENSG00000241973	11407	1163	1150	0.0111779879621668	13	101.954939949154	781.072380329375	1078	1067	0.0102040816326531	11	94.50337512054	723.986264828088
ENSG00000099937	2553	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099940	4953	53	52	0.0188679245283019	1	10.7005855037351	81.9767222116807	53	52	0.0188679245283019	1	10.7005855037351	81.9767222116807
ENSG00000272600	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099942	5325	368	364	0.0108695652173913	4	69.1079812206573	529.433251774716	364	360	0.010989010989011	4	68.3568075117371	523.678542516296
ENSG00000237476	684	1	1	0	0	1.46198830409357	11.200229093966	1	1	0	0	1.46198830409357	11.200229093966
ENSG00000183773	5401	100	100	0	0	18.5150897981855	141.843301245561	98	98	0	0	18.1447880022218	139.006435220649
ENSG00000099949	7556	113	113	0	0	14.9550026469031	114.569627730389	113	113	0	0	14.9550026469031	114.569627730389
ENSG00000272829	395	1	1	0	0	2.53164556962025	19.3948270892981	1	1	0	0	2.53164556962025	19.3948270892981
ENSG00000184436	2879	39	39	0	0	13.546370267454	103.778156064827	39	39	0	0	13.546370267454	103.778156064827
ENSG00000230513	2975	2	2	0	0	0.672268907563025	5.15022299177999	2	2	0	0	0.672268907563025	5.15022299177999
ENSG00000161149	2405	13	12	0.0769230769230769	1	5.40540540540541	41.410576758231	13	12	0.0769230769230769	1	5.40540540540541	41.410576758231
ENSG00000099957	4730	16	16	0	0	3.38266384778013	25.9144412694215	16	16	0	0	3.38266384778013	25.9144412694215
ENSG00000099960	2447	18	18	0	0	7.35594605639559	56.3535842275885	18	18	0	0	7.35594605639559	56.3535842275885
ENSG00000226872	563	1	1	0	0	1.77619893428064	13.6073831265945	1	1	0	0	1.77619893428064	13.6073831265945
ENSG00000207575	97	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206145	551	2	2	0	0	3.62976406533575	27.8074653367431	2	2	0	0	3.62976406533575	27.8074653367431
ENSG00000187905	5542	2	2	0	0	0.360880548538434	2.76469025632361	2	2	0	0	0.360880548538434	2.76469025632361
ENSG00000249680	1325	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169668	5447	9	9	0	0	1.6522856618322	12.658088911778	1	1	0	0	0.183587295759133	1.40645432353088
ENSG00000197210	4833	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239511	2404	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224688	748	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215498	7126	2	2	0	0	0.280662363177098	2.15014221169597	0	0	NA	0	0	0
ENSG00000234503	774	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000133475	2367	2	2	0	0	0.844951415293621	6.47313620639859	1	1	0	0	0.42247570764681	3.23656810319929
ENSG00000283145	379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226885	743	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229266	1281	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169662	632	1	1	0	0	1.58227848101266	12.1217669308113	0	0	NA	0	0	0
ENSG00000206142	6336	1	1	0	0	0.157828282828283	1.20911564082587	0	0	NA	0	0	0
ENSG00000237407	775	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232771	3664	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279920	350	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226534	689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273846	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274600	6105	6	6	0	0	0.982800982800983	7.52919577422381	0	0	NA	0	0	0
ENSG00000200057	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252020	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275840	318	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169635	7219	28	28	0	0	3.8786535531237	29.7141969258397	28	28	0	0	3.8786535531237	29.7141969258397
ENSG00000276800	317	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206140	4299	11	11	0	0	2.5587345894394	19.6023548971854	7	7	0	0	1.62828564782508	12.4742258436634
ENSG00000183506	7474	129	129	0	0	17.2598340915173	132.226841629005	30	30	0	0	4.01391490500401	30.7504282858151
ENSG00000252143	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222352	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183246	6105	4	4	0	0	0.655200655200655	5.01946384948254	0	0	NA	0	0	0
