ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000254264	313	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000253481	360	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280156	84332	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215568	3747	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000270226	529	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276400	867	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237438	4453	31	31	0	0	6.96159892207501	29.5954890937401	31	31	0	0	6.96159892207501	29.5954890937401
ENSG00000273203	2855	3	3	0	0	1.0507880910683	4.46716161576491	3	3	0	0	1.0507880910683	4.46716161576491
ENSG00000273442	756	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000177663	9036	96	95	0.0104166666666667	1	10.6241699867198	45.1659899531078	94	93	0.0106382978723404	1	10.4028331119965	44.2250318290847
ENSG00000235328	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183307	5069	9	9	0	0	1.77549812586309	7.54808428467675	9	9	0	0	1.77549812586309	7.54808428467675
ENSG00000235478	1354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000069998	4936	130	129	0.00769230769230769	1	26.3371150729335	111.965628963476	125	124	0.008	1	25.3241491085899	107.659258618727
ENSG00000185837	631	2	2	0	0	3.16957210776545	13.4746396333955	2	2	0	0	3.16957210776545	13.4746396333955
ENSG00000093072	5800	37	36	0.027027027027027	1	6.37931034482759	27.1200354759383	37	36	0.027027027027027	1	6.37931034482759	27.1200354759383
ENSG00000236325	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000203416	333	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241832	1915	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231004	199	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239547	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099954	10759	119	117	0.0168067226890756	2	11.060507482108	47.0209692086641	117	115	0.0170940170940171	2	10.8746166000558	46.2307008186025
ENSG00000229492	1132	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232305	388	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228045	354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182902	4741	2	2	0	0	0.42185192997258	1.79339751290288	2	2	0	0	0.42185192997258	1.79339751290288
ENSG00000236754	1960	1	1	0	0	0.510204081632653	2.1690044920083	1	1	0	0	0.510204081632653	2.1690044920083
ENSG00000131100	3212	254	246	0.031496062992126	8	79.0784557907846	336.182190629332	242	234	0.0330578512396694	8	75.3424657534247	320.299567449993
ENSG00000099968	7662	247	239	0.0323886639676113	8	32.237013834508	137.047566519324	240	232	0.0333333333333333	8	31.3234142521535	133.163627387197
ENSG00000015475	4446	105	101	0.0380952380952381	4	23.6167341430499	100.400612787969	105	101	0.0380952380952381	4	23.6167341430499	100.400612787969
ENSG00000264757	80	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000269220	2160	1	1	0	0	0.462962962962963	1.96817074274827	1	1	0	0	0.462962962962963	1.96817074274827
ENSG00000243156	22354	212	206	0.0283018867924528	6	9.48376129551758	40.3178288681797	210	204	0.0285714285714286	6	9.39429184933345	39.9374719920648
ENSG00000093100	4328	1	1	0	0	0.231053604436229	0.982266359597106	1	1	0	0	0.231053604436229	0.982266359597106
ENSG00000207780	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235445	361	2	2	0	0	5.54016620498615	23.5526249547716	2	2	0	0	5.54016620498615	23.5526249547716
ENSG00000234913	2493	1	1	0	0	0.401123144805455	1.7052742897458	1	1	0	0	0.401123144805455	1.7052742897458
ENSG00000237446	351	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235295	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225335	2235	1	1	0	0	0.447427293064877	1.90212474466947	1	1	0	0	0.447427293064877	1.90212474466947
ENSG00000215193	20045	215	213	0.00930232558139535	2	10.7258667997007	45.5983284076976	215	213	0.00930232558139535	2	10.7258667997007	45.5983284076976
ENSG00000236890	210	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235617	277	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225225	531	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183785	3641	2	2	0	0	0.549299642955232	2.33520945033577	2	2	0	0	0.549299642955232	2.33520945033577
ENSG00000280007	20396	4	4	0	0	0.196116885663856	0.83374167568862	4	4	0	0	0.196116885663856	0.83374167568862
ENSG00000184979	2129	45	44	0.0222222222222222	1	21.1366838891498	89.857302111382	27	26	0.037037037037037	1	12.6820103334899	53.9143812668292
ENSG00000187979	1859	2	2	0	0	1.07584722969338	4.57369424888249	0	0	NA	0	0	0
ENSG00000276160	998	1	1	0	0	1.00200400801603	4.25976834101831	0	0	NA	0	0	0
ENSG00000274044	4606	2	2	0	0	0.434216239687364	1.8459612697943	0	0	NA	0	0	0
ENSG00000276874	375	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275060	3800	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277017	1079	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277870	1942	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278044	358	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274252	968	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275319	316	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277690	470	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278558	2067	2	2	0	0	0.967585873246251	4.11344828673079	0	0	NA	0	0	0
ENSG00000274602	4812	185	184	0.00540540540540541	1	38.4455527847049	163.441610308024	55	54	0.0181818181818182	1	11.4297589359934	48.5907490104936
ENSG00000274625	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222630	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275793	6105	16	16	0	0	2.62080262080262	11.1416840080885	2	2	0	0	0.327600327600328	1.39271050101106
ENSG00000275362	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278110	758	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273907	834	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273643	3595	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278008	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182824	2990	3	3	0	0	1.00334448160535	4.26546702776215	0	0	NA	0	0	0
ENSG00000197421	2744	2	2	0	0	0.728862973760933	3.09857784572615	0	0	NA	0	0	0
ENSG00000239989	391	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234764	745	3	3	0	0	4.02684563758389	17.1191227020253	3	3	0	0	4.02684563758389	17.1191227020253
ENSG00000161103	7689	1	1	0	0	0.13005592404734	0.552900091603105	0	0	NA	0	0	0
ENSG00000215544	544	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276095	535	2	2	0	0	3.73831775700935	15.892518894715	0	0	NA	0	0	0
ENSG00000279987	1181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183628	5262	27	27	0	0	5.13112884834664	21.813705381429	18	18	0	0	3.42075256556442	14.542470254286
ENSG00000100033	8776	53	53	0	0	6.03919781221513	25.6741324783298	52	52	0	0	5.92525068368277	25.1897148843991
ENSG00000279560	228	3	3	0	0	13.1578947368421	55.9374842675825	3	3	0	0	13.1578947368421	55.9374842675825
ENSG00000280418	7579	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237517	5676	7	7	0	0	1.23326286116984	5.2429072639806	7	7	0	0	1.23326286116984	5.2429072639806
ENSG00000283406	1299	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283583	176	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271275	458	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283366	768	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273032	2415	4	4	0	0	1.65631469979296	7.04140588709942	4	4	0	0	1.65631469979296	7.04140588709942
ENSG00000270393	874	1	1	0	0	1.1441647597254	4.86412906674631	1	1	0	0	1.1441647597254	4.86412906674631
ENSG00000273164	495	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241527	905	1	1	0	0	1.10497237569061	4.69751249097931	1	1	0	0	1.10497237569061	4.69751249097931
ENSG00000070413	5605	308	303	0.0162337662337662	5	54.9509366636931	233.610103788684	308	303	0.0162337662337662	5	54.9509366636931	233.610103788684
ENSG00000206739	112	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273311	2214	19	18	0.0526315789473684	1	8.58175248419151	36.483164987529	19	18	0.0526315789473684	1	8.58175248419151	36.483164987529
ENSG00000237347	403	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281530	803	2	2	0	0	2.4906600249066	10.5884154528923	2	2	0	0	2.4906600249066	10.5884154528923
ENSG00000223461	582	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272682	1514	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231086	768	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100056	6003	84	80	0.0476190476190476	4	13.9930034982509	59.4877393910123	84	80	0.0476190476190476	4	13.9930034982509	59.4877393910123
ENSG00000206203	1816	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000063515	1033	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000260924	1445	11	11	0	0	7.61245674740484	32.3624476454664	11	11	0	0	7.61245674740484	32.3624476454664
ENSG00000100075	2096	223	216	0.031390134529148	7	106.393129770992	452.303665728525	223	216	0.031390134529148	7	106.393129770992	452.303665728525
ENSG00000070371	10049	101	100	0.0099009900990099	1	10.0507513185392	42.7282445256208	101	100	0.0099009900990099	1	10.0507513185392	42.7282445256208
ENSG00000230194	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000251940	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233471	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100084	4299	59	57	0.0338983050847458	2	13.7241218888114	58.3446567703745	59	57	0.0338983050847458	2	13.7241218888114	58.3446567703745
ENSG00000242259	6943	99	97	0.0202020202020202	2	14.2589658648999	60.6184115842274	99	97	0.0202020202020202	2	14.2589658648999	60.6184115842274
ENSG00000244296	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000185608	1965	108	106	0.0185185185185185	2	54.9618320610687	233.656422833749	108	106	0.0185185185185185	2	54.9618320610687	233.656422833749
ENSG00000185065	2097	1	1	0	0	0.476871721506915	2.02730033587805	1	1	0	0	0.476871721506915	2.02730033587805
ENSG00000070010	8736	261	253	0.0306513409961686	8	29.8763736263736	127.011897657025	239	233	0.0251046025104603	6	27.3580586080586	116.305913946471
ENSG00000273300	427	3	3	0	0	7.02576112412178	29.868258578475	3	3	0	0	7.02576112412178	29.868258578475
ENSG00000273212	460	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093009	2846	231	224	0.0303030303030303	7	81.1665495432186	345.059196697709	229	222	0.0305676855895196	7	80.4638088545327	342.071671185174
ENSG00000184113	3429	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281548	1637	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230485	953	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225007	287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184702	5914	143	141	0.013986013986014	2	24.179912073047	102.794822289497	143	141	0.013986013986014	2	24.179912073047	102.794822289497
ENSG00000203618	1553	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184058	3496	7	7	0	0	2.00228832951945	8.51222586680604	7	7	0	0	2.00228832951945	8.51222586680604
ENSG00000185838	6988	40	38	0.05	2	5.72409845449342	24.3345667105683	40	38	0.05	2	5.72409845449342	24.3345667105683
ENSG00000235776	801	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215012	6803	212	205	0.0330188679245283	7	31.1627223283845	132.480486038408	210	203	0.0333333333333333	7	30.8687343818903	131.230670132385
ENSG00000184470	8373	89	86	0.0337078651685393	3	10.6294040367849	45.188241202189	87	84	0.0344827586206897	3	10.3905410247223	44.1727751077578
ENSG00000232926	682	2	2	0	0	2.93255131964809	12.4670052913087	2	2	0	0	2.93255131964809	12.4670052913087
ENSG00000093010	5270	216	208	0.037037037037037	8	40.9867172675522	174.24473277735	216	208	0.037037037037037	8	40.9867172675522	174.24473277735
ENSG00000099889	5621	82	80	0.024390243902439	2	14.5881515744529	62.0178619383694	82	80	0.024390243902439	2	14.5881515744529	62.0178619383694
ENSG00000183597	6157	115	112	0.0260869565217391	3	18.6779275621244	79.4045172159609	105	102	0.0285714285714286	3	17.0537599480266	72.4997765884861
ENSG00000208023	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236540	2267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000268292	583	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277950	250	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000128191	7315	280	273	0.025	7	38.2775119617225	162.72722696024	276	269	0.0253623188405797	7	37.7306903622693	160.40255228938
ENSG00000243762	526	4	4	0	0	7.60456273764259	32.3288882459032	4	4	0	0	7.60456273764259	32.3288882459032
ENSG00000099899	3963	191	183	0.0418848167539267	8	48.1958112541004	204.892384968011	191	183	0.0418848167539267	8	48.1958112541004	204.892384968011
ENSG00000278278	66	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099901	4622	612	582	0.0490196078431373	30	132.410212029424	562.908755572003	582	552	0.0515463917525773	30	125.919515361315	535.315189122395
ENSG00000264346	125	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099904	5542	114	112	0.0175438596491228	2	20.5701912666907	87.4490010274874	112	110	0.0178571428571429	2	20.2093107181523	85.9148080270052
ENSG00000234409	1598	1	1	0	0	0.625782227784731	2.66035594764473	1	1	0	0	0.625782227784731	2.66035594764473
ENSG00000249923	2228	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236499	2128	3	2	0.333333333333333	1	1.40977443609023	5.99330188581242	3	2	0.333333333333333	1	1.40977443609023	5.99330188581242
ENSG00000040608	3339	19	19	0	0	5.69032644504343	24.1909934957739	19	19	0	0	5.69032644504343	24.1909934957739
ENSG00000221039	78	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161132	1240	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000128185	1154	105	105	0	0	90.9878682842288	386.812066252434	96	96	0	0	83.1889081455806	353.65674628794
ENSG00000273343	631	2	2	0	0	3.16957210776545	13.4746396333955	2	2	0	0	3.16957210776545	13.4746396333955
ENSG00000273139	465	3	3	0	0	6.45161290322581	27.4274116408792	3	3	0	0	6.45161290322581	27.4274116408792
ENSG00000188280	2256	3	3	0	0	1.32978723404255	5.65325638874504	0	0	NA	0	0	0
ENSG00000235578	446	1	1	0	0	2.24215246636771	9.53194799178537	1	1	0	0	2.24215246636771	9.53194799178537
ENSG00000161133	1592	8	8	0	0	5.0251256281407	21.3630593182727	3	3	0	0	1.88442211055276	8.01114724435227
ENSG00000185252	6251	110	107	0.0272727272727273	3	17.5971844504879	74.8100093548216	110	107	0.0272727272727273	3	17.5971844504879	74.8100093548216
ENSG00000207343	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244486	3341	33	31	0.0606060606060606	2	9.87728225082311	41.9907843589036	33	31	0.0606060606060606	2	9.87728225082311	41.9907843589036
ENSG00000277971	644	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099910	4646	83	83	0	0	17.864829961257	75.9478370124646	79	79	0	0	17.0038743004735	72.2877002889724
ENSG00000215493	1703	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255156	109	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201916	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000242876	279	1	1	0	0	3.584229390681	15.2374509115995	1	1	0	0	3.584229390681	15.2374509115995
ENSG00000236670	1291	4	4	0	0	3.09837335398916	13.1719560165338	4	4	0	0	3.09837335398916	13.1719560165338
ENSG00000099917	10374	276	273	0.0108695652173913	3	26.604973973395	113.104363793793	268	265	0.0111940298507463	3	25.8338153074995	109.825976437451
ENSG00000236003	652	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250261	1123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223553	3971	1	1	0	0	0.25182573659028	1.07057386158053	1	1	0	0	0.25182573659028	1.07057386158053
ENSG00000276427	133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238125	2021	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229107	909	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000217261	1891	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235062	253	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226287	2707	1	1	0	0	0.36941263391208	1.57046501822544	0	0	NA	0	0	0
ENSG00000241973	11407	490	480	0.0204081632653061	10	42.9560796002455	182.616982039517	426	417	0.0211267605633803	9	37.345489611642	158.764968058846
ENSG00000099937	2553	152	147	0.0328947368421053	5	59.5377986682335	253.109995401141	152	147	0.0328947368421053	5	59.5377986682335	253.109995401141
ENSG00000099940	4953	131	129	0.0152671755725191	2	26.4486169997981	112.43965139674	131	129	0.0152671755725191	2	26.4486169997981	112.43965139674
ENSG00000272600	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099942	5325	755	735	0.0264900662251656	20	141.784037558685	602.759220145331	753	733	0.0265604249667995	20	141.408450704225	601.162506979383
ENSG00000237476	684	1	1	0	0	1.46198830409357	6.21527602973139	1	1	0	0	1.46198830409357	6.21527602973139
ENSG00000183773	5401	6	6	0	0	1.11090538789113	4.7227352020029	6	6	0	0	1.11090538789113	4.7227352020029
ENSG00000099949	7556	293	287	0.0204778156996587	6	38.7771307570143	164.851230766348	284	278	0.0211267605633803	6	37.5860243515087	159.787541084106
ENSG00000272829	395	2	2	0	0	5.06329113924051	21.5253104017027	2	2	0	0	5.06329113924051	21.5253104017027
ENSG00000184436	2879	95	93	0.0210526315789474	2	32.9975686002084	140.28087405764	95	93	0.0210526315789474	2	32.9975686002084	140.28087405764
ENSG00000230513	2975	9	9	0	0	3.02521008403361	12.8609207526139	9	9	0	0	3.02521008403361	12.8609207526139
ENSG00000161149	2405	12	12	0	0	4.98960498960499	21.2120522461685	12	12	0	0	4.98960498960499	21.2120522461685
ENSG00000099957	4730	26	26	0	0	5.49682875264271	23.3683866623136	22	22	0	0	4.65116279069767	19.7732502527269
ENSG00000099960	2447	1	1	0	0	0.408663669799755	1.73733093761188	1	1	0	0	0.408663669799755	1.73733093761188
ENSG00000226872	563	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000207575	97	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206145	551	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000187905	5542	1	1	0	0	0.180440274269217	0.767096500241118	1	1	0	0	0.180440274269217	0.767096500241118
ENSG00000249680	1325	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169668	5447	5	5	0	0	0.917936478795667	3.90237635793673	0	0	NA	0	0	0
ENSG00000197210	4833	2	2	0	0	0.413821642871922	1.75925876446773	0	0	NA	0	0	0
ENSG00000239511	2404	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224688	748	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215498	7126	2	2	0	0	0.280662363177098	1.19316553587883	0	0	NA	0	0	0
ENSG00000234503	774	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000133475	2367	5	5	0	0	2.11237853823405	8.98024673497312	1	1	0	0	0.42247570764681	1.79604934699462
ENSG00000283145	379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226885	743	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229266	1281	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169662	632	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206142	6336	2	2	0	0	0.315656565656566	1.34193459732837	0	0	NA	0	0	0
ENSG00000237407	775	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232771	3664	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279920	350	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226534	689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273846	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274600	6105	18	18	0	0	2.94840294840295	12.5343945090996	0	0	NA	0	0	0
