ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000253481	360	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280156	84332	1	1	0	0	0.011857894986482	0.062073145125566	1	1	0	0	0.011857894986482	0.062073145125566
ENSG00000215568	3747	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000270226	529	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276400	867	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237438	4453	25	24	0.04	1	5.61419267909275	29.3889090204875	23	22	0.0434782608695652	1	5.16505726476533	27.0377962988485
ENSG00000273203	2855	4	4	0	0	1.40105078809107	7.33415408018106	4	4	0	0	1.40105078809107	7.33415408018106
ENSG00000273442	756	2	2	0	0	2.64550264550265	13.8485515204477	2	2	0	0	2.64550264550265	13.8485515204477
ENSG00000177663	9036	82	82	0	0	9.07481186365649	47.504393860978	82	82	0	0	9.07481186365649	47.504393860978
ENSG00000235328	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183307	5069	4	4	0	0	0.789110278161373	4.13079698143952	4	4	0	0	0.789110278161373	4.13079698143952
ENSG00000235478	1354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000069998	4936	142	140	0.0140845070422535	2	28.7682333873582	150.594580918061	136	134	0.0147058823529412	2	27.5526742301459	144.231429611664
ENSG00000185837	631	1	1	0	0	1.58478605388273	8.29596271747897	1	1	0	0	1.58478605388273	8.29596271747897
ENSG00000093072	5800	22	22	0	0	3.79310344827586	19.8559576627661	22	22	0	0	3.79310344827586	19.8559576627661
ENSG00000236325	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000203416	333	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241832	1915	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231004	199	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239547	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099954	10759	101	98	0.0297029702970297	3	9.38748954363788	49.1411841200532	97	94	0.0309278350515464	3	9.01570777953341	47.1949986103481
ENSG00000229492	1132	1	1	0	0	0.88339222614841	4.62433964198695	1	1	0	0	0.88339222614841	4.62433964198695
ENSG00000232305	388	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228045	354	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182902	4741	6	6	0	0	1.26555578991774	6.62487130317979	6	6	0	0	1.26555578991774	6.62487130317979
ENSG00000236754	1960	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000131100	3212	206	200	0.029126213592233	6	64.134495641345	335.728209774042	204	198	0.0294117647058824	6	63.5118306351183	332.468712591769
ENSG00000099968	7662	199	196	0.0150753768844221	3	25.9723309840773	135.958723893385	192	189	0.015625	3	25.0587314017228	131.176256218743
ENSG00000015475	4446	102	97	0.0490196078431373	5	22.9419703103914	120.095535857486	100	95	0.05	5	22.4921277552857	117.740721428908
ENSG00000264757	80	1	1	0	0	12.5	65.4344059341154	1	1	0	0	12.5	65.4344059341154
ENSG00000269220	2160	4	4	0	0	1.85185185185185	9.69398606431339	4	4	0	0	1.85185185185185	9.69398606431339
ENSG00000243156	22354	194	192	0.0103092783505155	2	8.67853627986043	45.4299892680268	192	190	0.0104166666666667	2	8.5890668336763	44.9616388632018
ENSG00000093100	4328	1	1	0	0	0.231053604436229	1.20950842761766	1	1	0	0	0.231053604436229	1.20950842761766
ENSG00000207780	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235445	361	1	1	0	0	2.77008310249307	14.5006993759813	1	1	0	0	2.77008310249307	14.5006993759813
ENSG00000234913	2493	2	2	0	0	0.802246289610911	4.19956074988306	2	2	0	0	0.802246289610911	4.19956074988306
ENSG00000237446	351	1	1	0	0	2.84900284900285	14.9138247143283	1	1	0	0	2.84900284900285	14.9138247143283
ENSG00000235295	2379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225335	2235	2	2	0	0	0.894854586129754	4.68434225926553	2	2	0	0	0.894854586129754	4.68434225926553
ENSG00000215193	20045	192	191	0.00520833333333333	1	9.57844849089548	50.1408069417816	192	191	0.00520833333333333	1	9.57844849089548	50.1408069417816
ENSG00000236890	210	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235617	277	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225225	531	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183785	3641	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000280007	20396	1	1	0	0	0.0490292214159639	0.256655838141265	1	1	0	0	0.0490292214159639	0.256655838141265
ENSG00000184979	2129	25	25	0	0	11.7426021606388	61.4696157201648	19	19	0	0	8.92437764208549	46.7169079473252
ENSG00000187979	1859	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276160	998	2	2	0	0	2.00400801603206	10.4904859213011	0	0	NA	0	0	0
ENSG00000274044	4606	1	1	0	0	0.217108119843682	1.13650726763553	0	0	NA	0	0	0
ENSG00000276874	375	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275060	3800	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277017	1079	1	1	0	0	0.92678405931418	4.85148514803451	0	0	NA	0	0	0
ENSG00000277870	1942	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278044	358	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274252	968	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275319	316	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277690	470	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278558	2067	8	8	0	0	3.870343492985	20.2602901779554	2	2	0	0	0.967585873246251	5.06507254448886
ENSG00000274602	4812	133	133	0	0	27.6392352452203	144.68455509954	35	35	0	0	7.2734829592685	38.0748829209317
ENSG00000274625	143	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000222630	301	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000275793	6105	15	15	0	0	2.45700245700246	12.8617996922094	6	6	0	0	0.982800982800983	5.14471987688377
ENSG00000275362	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278110	758	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273907	834	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273643	3595	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000278008	3527	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000182824	2990	1	1	0	0	0.334448160535117	1.75075333602984	0	0	NA	0	0	0
ENSG00000197421	2744	2	2	0	0	0.728862973760933	3.81541725563355	1	1	0	0	0.364431486880466	1.90770862781678
ENSG00000239989	391	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234764	745	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161103	7689	1	1	0	0	0.13005592404734	0.680810570260012	1	1	0	0	0.13005592404734	0.680810570260012
ENSG00000215544	544	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000276095	535	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279987	1181	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183628	5262	29	29	0	0	5.51121246674268	28.8498330990399	15	15	0	0	2.85062713797035	14.9223274650206
ENSG00000100033	8776	51	51	0	0	5.81130355515041	30.4207356667264	49	49	0	0	5.58340929808569	29.2277656405803
ENSG00000279560	228	3	3	0	0	13.1578947368421	68.878322035911	3	3	0	0	13.1578947368421	68.878322035911
ENSG00000280418	7579	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237517	5676	6	6	0	0	1.05708245243129	5.53356498385754	6	6	0	0	1.05708245243129	5.53356498385754
ENSG00000283406	1299	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283583	176	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271275	458	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000283366	768	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273032	2415	3	3	0	0	1.24223602484472	6.50279810525371	3	3	0	0	1.24223602484472	6.50279810525371
ENSG00000270393	874	2	2	0	0	2.2883295194508	11.978838614941	2	2	0	0	2.2883295194508	11.978838614941
ENSG00000273164	495	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000241527	905	1	1	0	0	1.10497237569061	5.78425687815385	1	1	0	0	1.10497237569061	5.78425687815385
ENSG00000070413	5605	276	274	0.0072463768115942	2	49.2417484388938	257.768364500494	270	268	0.00740740740740741	2	48.171275646744	252.164704402657
ENSG00000206739	112	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273311	2214	14	14	0	0	6.32339656729901	33.1014158293628	14	14	0	0	6.32339656729901	33.1014158293628
ENSG00000237347	403	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281530	803	4	4	0	0	4.9813200498132	26.075977458178	4	4	0	0	4.9813200498132	26.075977458178
ENSG00000223461	582	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272682	1514	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231086	768	1	1	0	0	1.30208333333333	6.81608395147035	1	1	0	0	1.30208333333333	6.81608395147035
ENSG00000100056	6003	70	69	0.0142857142857143	1	11.6608362485424	61.0415914094696	70	69	0.0142857142857143	1	11.6608362485424	61.0415914094696
ENSG00000206203	1816	1	1	0	0	0.550660792951542	2.88257294863944	1	1	0	0	0.550660792951542	2.88257294863944
ENSG00000063515	1033	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000260924	1445	11	11	0	0	7.61245674740484	39.8493267972467	11	11	0	0	7.61245674740484	39.8493267972467
ENSG00000100075	2096	215	209	0.027906976744186	6	102.576335877863	536.961728085298	213	207	0.028169014084507	6	101.62213740458	531.9667352659
ENSG00000070371	10049	82	82	0	0	8.16001592198229	42.7156635414267	77	77	0	0	7.66245397551995	40.1110499108519
ENSG00000230194	297	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000251940	94	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233471	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000100084	4299	41	39	0.0487804878048781	2	9.53710165154687	49.9243664721792	37	35	0.0540540540540541	2	8.60665270993254	45.0536965724544
ENSG00000242259	6943	89	86	0.0337078651685393	3	12.8186662825868	67.1025450454993	89	86	0.0337078651685393	3	12.8186662825868	67.1025450454993
ENSG00000244296	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000185608	1965	83	81	0.0240963855421687	2	42.2391857506361	221.11168213869	83	81	0.0240963855421687	2	42.2391857506361	221.11168213869
ENSG00000185065	2097	2	2	0	0	0.953743443013829	4.99261084857342	2	2	0	0	0.953743443013829	4.99261084857342
ENSG00000070010	8736	188	187	0.00531914893617021	1	21.5201465201465	112.652640252873	180	179	0.00555555555555556	1	20.6043956043956	107.85891088041
ENSG00000273300	427	1	1	0	0	2.34192037470726	12.2593734771176	1	1	0	0	2.34192037470726	12.2593734771176
ENSG00000273212	460	1	1	0	0	2.17391304347826	11.379896684194	1	1	0	0	2.17391304347826	11.379896684194
ENSG00000093009	2846	179	177	0.0111731843575419	2	62.8952916373858	329.241283547622	177	175	0.0112994350282486	2	62.1925509486999	325.562609988431
ENSG00000184113	3429	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000281548	1637	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230485	953	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225007	287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184702	5914	112	110	0.0178571428571429	2	18.9381129523165	99.1363336438407	109	107	0.018348623853211	2	18.4308420696652	96.4808961355236
ENSG00000203618	1553	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000184058	3496	6	6	0	0	1.7162471395881	8.98412896120578	6	6	0	0	1.7162471395881	8.98412896120578
ENSG00000185838	6988	31	31	0	0	4.4361763022324	23.2222848764462	31	31	0	0	4.4361763022324	23.2222848764462
ENSG00000235776	801	1	1	0	0	1.24843945068664	6.5352715040315	1	1	0	0	1.24843945068664	6.5352715040315
ENSG00000215012	6803	167	165	0.0119760479041916	2	24.5479935322652	128.502669892662	167	165	0.0119760479041916	2	24.5479935322652	128.502669892662
ENSG00000184470	8373	79	78	0.0126582278481013	1	9.43508897647199	49.3903553688773	76	75	0.0131578947368421	1	9.07679445837812	47.5147722536034
ENSG00000232926	682	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000093010	5270	184	184	0	0	34.9146110056926	182.769346366258	178	178	0	0	33.7760910815939	176.809476376054
ENSG00000099889	5621	54	54	0	0	9.60683152463974	50.2893850979147	52	52	0	0	9.25102294965309	48.4268152794734
ENSG00000183597	6157	65	64	0.0153846153846154	1	10.5570894916355	55.2637503422771	65	64	0.0153846153846154	1	10.5570894916355	55.2637503422771
ENSG00000208023	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236540	2267	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000268292	583	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000277950	250	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000128191	7315	237	235	0.00843881856540084	2	32.3991797676008	169.601686467646	233	231	0.00858369098712446	2	31.8523581681476	166.739210746673
ENSG00000243762	526	2	2	0	0	3.80228136882129	19.9040018050541	2	2	0	0	3.80228136882129	19.9040018050541
ENSG00000099899	3963	145	144	0.00689655172413793	1	36.5884430986626	191.531443057214	143	142	0.00699300699300699	1	36.0837749179914	188.889630049528
ENSG00000278278	66	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099901	4622	509	491	0.0353634577603143	18	110.12548680225	576.47966456884	473	455	0.0380549682875264	18	102.336650800519	535.707036033519
ENSG00000264346	125	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099904	5542	79	77	0.0253164556962025	2	14.2547816672681	74.6202536094568	79	77	0.0253164556962025	2	14.2547816672681	74.6202536094568
ENSG00000234409	1598	2	2	0	0	1.25156445556946	6.55163013107538	2	2	0	0	1.25156445556946	6.55163013107538
ENSG00000249923	2228	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236499	2128	4	4	0	0	1.8796992481203	9.83976029084442	4	4	0	0	1.8796992481203	9.83976029084442
ENSG00000040608	3339	11	11	0	0	3.29439952081462	17.2453660443311	11	11	0	0	3.29439952081462	17.2453660443311
ENSG00000221039	78	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161132	1240	1	1	0	0	0.806451612903226	4.22157457639454	0	0	NA	0	0	0
ENSG00000128185	1154	99	98	0.0101010101010101	1	85.78856152513	449.081884747135	85	84	0.0117647058823529	1	73.6568457538995	385.575355590975
ENSG00000273343	631	4	4	0	0	6.3391442155309	33.1838508699159	4	4	0	0	6.3391442155309	33.1838508699159
ENSG00000273139	465	2	2	0	0	4.3010752688172	22.5150644074376	2	2	0	0	4.3010752688172	22.5150644074376
ENSG00000188280	2256	1	1	0	0	0.443262411347518	2.32036900475587	0	0	NA	0	0	0
ENSG00000235578	446	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161133	1592	6	6	0	0	3.76884422110553	19.7289666133011	0	0	NA	0	0	0
ENSG00000185252	6251	89	89	0	0	14.2377219644857	74.5309502880982	89	89	0	0	14.2377219644857	74.5309502880982
ENSG00000207343	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000244486	3341	36	35	0.0277777777777778	1	10.7752170008979	56.405593861195	36	35	0.0277777777777778	1	10.7752170008979	56.405593861195
ENSG00000277971	644	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099910	4646	65	65	0	0	13.9905294877314	73.2369588586741	65	65	0	0	13.9905294877314	73.2369588586741
ENSG00000215493	1703	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000255156	109	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000201916	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000242876	279	3	3	0	0	10.752688172043	56.2876610185939	3	3	0	0	10.752688172043	56.2876610185939
ENSG00000236670	1291	9	9	0	0	6.9713400464756	36.4932395604672	9	9	0	0	6.9713400464756	36.4932395604672
ENSG00000099917	10374	218	216	0.00917431192660551	2	21.0140736456526	110.003474020722	218	216	0.00917431192660551	2	21.0140736456526	110.003474020722
ENSG00000236003	652	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000250261	1123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223553	3971	1	1	0	0	0.25182573659028	1.31824539781648	1	1	0	0	0.25182573659028	1.31824539781648
ENSG00000276427	133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238125	2021	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229107	909	3	3	0	0	3.3003300330033	17.2764108076872	3	3	0	0	3.3003300330033	17.2764108076872
ENSG00000217261	1891	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235062	253	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226287	2707	11	10	0.0909090909090909	1	4.06353897303288	21.2716206952425	4	3	0.25	1	1.47765053564832	7.73513479827001
ENSG00000241973	11407	433	429	0.0092378752886836	4	37.9591478916455	198.706743364404	388	384	0.0103092783505155	4	34.0142018059086	178.05592707942
ENSG00000099937	2553	117	115	0.0170940170940171	2	45.828437132785	239.900524693819	115	113	0.0173913043478261	2	45.0450450450451	235.799661023839
ENSG00000099940	4953	91	91	0	0	18.3727034120735	96.1765546538179	91	91	0	0	18.3727034120735	96.1765546538179
ENSG00000272600	373	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000099942	5325	606	594	0.0198019801980198	12	113.802816901408	595.729577405806	604	592	0.0198675496688742	12	113.427230046948	593.763473189945
ENSG00000237476	684	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183773	5401	10	10	0	0	1.85150897981855	9.69219121408856	10	10	0	0	1.85150897981855	9.69219121408856
ENSG00000099949	7556	222	221	0.0045045045045045	1	29.3806246691371	153.800297695856	215	214	0.00465116279069767	1	28.4542085759661	148.9507387595
ENSG00000272829	395	1	1	0	0	2.53164556962025	13.2525379107069	1	1	0	0	2.53164556962025	13.2525379107069
ENSG00000184436	2879	87	87	0	0	30.2188259812435	158.188074088726	87	87	0	0	30.2188259812435	158.188074088726
ENSG00000230513	2975	4	4	0	0	1.34453781512605	7.03832265509813	4	4	0	0	1.34453781512605	7.03832265509813
ENSG00000161149	2405	9	9	0	0	3.74220374220374	19.589510300442	9	9	0	0	3.74220374220374	19.589510300442
ENSG00000099957	4730	27	26	0.037037037037037	1	5.70824524312896	29.8812509128307	27	26	0.037037037037037	1	5.70824524312896	29.8812509128307
ENSG00000099960	2447	1	1	0	0	0.408663669799755	2.1392531568162	1	1	0	0	0.408663669799755	2.1392531568162
ENSG00000226872	563	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000207575	97	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206145	551	1	1	0	0	1.81488203266788	9.50045821184979	1	1	0	0	1.81488203266788	9.50045821184979
ENSG00000187905	5542	1	1	0	0	0.180440274269217	0.944560172271604	1	1	0	0	0.180440274269217	0.944560172271604
ENSG00000249680	1325	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169668	5447	6	6	0	0	1.1015237745548	5.76620430482383	0	0	NA	0	0	0
ENSG00000197210	4833	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239511	2404	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000224688	748	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000215498	7126	1	1	0	0	0.140331181588549	0.734599000102334	0	0	NA	0	0	0
ENSG00000234503	774	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000133475	2367	2	2	0	0	0.844951415293621	4.42311151223425	0	0	NA	0	0	0
ENSG00000283145	379	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226885	743	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229266	1281	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000169662	632	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206142	6336	1	1	0	0	0.157828282828283	0.826191994117619	0	0	NA	0	0	0
ENSG00000237407	775	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232771	3664	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000279920	350	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226534	689	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000273846	320	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000274600	6105	12	12	0	0	1.96560196560197	10.2894397537675	2	2	0	0	0.327600327600328	1.71490662562792
ENSG00000200057	301	0	0	NA	0	0	0	0	0	NA	0	0	0
